,nac,region,sexo,edad,edu,ingreso,esc,region,prof,ing_nivel
91648,1,14,2,54,7,"2,00E+05",4,14,0,0
91649,1,14,1,31,9,301667,12,14,0,0
91650,1,14,1,58,7,230000,4,14,0,0
91651,1,14,2,47,9,30000,10,14,0,0
91652,1,14,2,66,6,140000,6,14,0,0
91653,1,14,1,63,7,262500,7,14,0,0
91654,1,14,2,57,7,"1,00E+05",3,14,0,0
91655,1,14,1,38,9,361000,12,14,0,0
91656,1,14,1,56,7,321000,8,14,0,0
91657,1,14,2,44,14,280000,14,14,0,0
91658,1,14,1,71,9,120000,11,14,0,0
91659,1,14,2,29,11,"1,00E+05",10,14,0,0
91660,1,14,2,56,9,"1,00E+05",12,14,0,0
91661,1,14,1,71,7,80000,8,14,0,0
91662,1,14,1,56,9,267000,12,14,0,0
91663,1,14,2,65,12,360000,14,14,0,0
91664,1,14,1,50,9,"3,00E+05",11,14,0,0
91665,1,14,1,32,14,40000,13,14,0,0
91666,1,14,1,56,7,"4,00E+05",8,14,0,0
91667,1,14,1,69,9,80000,12,14,0,0
91668,1,14,1,51,9,801667,12,14,0,1
91669,1,14,2,83,7,1667,4,14,0,0
91670,1,14,1,38,9,458667,12,14,0,0
91671,1,14,1,40,7,563333,8,14,0,1
91672,1,14,2,37,9,272167,12,14,0,0
91673,1,14,2,17,9,"1,00E+05",12,14,0,0
91674,1,14,1,43,14,"8,00E+05",16,14,0,1
91675,1,14,1,31,15,276000,16,14,1,0
91676,1,14,1,80,8,130000,12,14,0,0
91677,1,14,2,50,13,308333,15,14,0,0
91678,1,14,1,64,6,574000,6,14,0,1
91679,1,14,1,26,9,"3,00E+05",10,14,0,0
91680,1,14,1,69,15,2100000,17,14,1,1
91681,1,14,2,35,9,"1,00E+05",12,14,0,0
91682,1,14,1,49,9,750000,10,14,0,1
91683,1,14,1,26,14,120000,16,14,0,0
91684,1,14,1,72,6,276000,3,14,0,0
91685,1,14,2,62,8,50000,7,14,0,0
91686,1,14,1,39,15,1055814,16,14,1,1
91687,1,14,1,29,13,270000,15,14,0,0
91688,1,14,2,29,13,190000,14,14,0,0
91689,1,14,1,27,7,435000,8,14,0,0
91690,1,14,1,52,11,45000,9,14,0,0
91691,1,14,2,45,11,270000,12,14,0,0
91692,1,14,2,25,11,"3,00E+05",12,14,0,0
91693,1,14,1,28,11,270000,12,14,0,0
91694,1,14,2,35,9,798063,12,14,0,1
91695,1,14,1,59,9,"4,00E+05",10,14,0,0
91696,1,14,2,55,9,225000,12,14,0,0
91697,1,14,2,77,6,50000,6,14,0,0
91698,2,14,2,26,15,825833,17,14,1,1
91699,1,14,1,28,13,830000,14,14,0,1
91700,1,14,2,51,12,410500,14,14,0,0
91701,1,14,1,38,11,380000,12,14,0,0
91702,1,14,2,34,11,275000,12,14,0,0
91703,1,14,1,43,9,"3,00E+05",12,14,0,0
91704,1,14,1,69,7,80000,3,14,0,0
91705,1,14,1,64,13,"1,00E+06",14,14,0,1
91706,1,14,1,49,9,259614,12,14,0,0
91707,1,14,2,64,7,120000,8,14,0,0
91708,1,14,1,58,9,390000,12,14,0,0
91709,1,14,2,39,13,198000,15,14,0,0
91710,1,14,1,55,13,"2,00E+05",15,14,0,0
91711,1,14,2,54,13,"3,00E+05",15,14,0,0
91712,1,14,1,69,6,280000,3,14,0,0
91713,1,14,2,53,7,180000,6,14,0,0
91714,1,14,1,54,9,115000,12,14,0,0
91715,1,14,1,23,11,275000,11,14,0,0
91716,1,14,2,47,9,"1,00E+05",12,14,0,0
91717,1,14,1,58,9,"4,00E+05",12,14,0,0
91718,1,14,1,28,11,"5,00E+05",12,14,0,0
91719,1,14,1,67,7,"1,00E+05",8,14,0,0
91720,1,14,1,22,9,"2,00E+05",12,14,0,0
91721,1,14,1,50,9,425000,12,14,0,0
91722,1,14,1,45,9,10000,10,14,0,0
91723,1,14,2,26,13,"1,00E+06",15,14,0,1
91724,1,14,1,27,9,"6,00E+05",12,14,0,1
91725,1,14,1,43,9,309000,10,14,0,0
91726,1,14,1,50,7,"4,00E+05",8,14,0,0
91727,1,14,1,49,7,"5,00E+05",8,14,0,0
91728,1,14,1,59,7,"4,00E+05",8,14,0,0
91729,1,14,1,27,12,450000,15,14,0,0
91730,1,14,1,45,15,"4,00E+05",18,14,1,0
91731,2,14,2,44,9,350000,12,14,0,0
91732,1,14,2,40,9,30000,10,14,0,0
91733,1,14,1,21,9,571833,12,14,0,1
91734,1,14,2,55,7,360000,4,14,0,0
91735,1,14,1,50,7,220000,5,14,0,0
91736,1,14,1,54,9,"3,00E+05",12,14,0,0
91737,1,14,1,33,9,"3,00E+05",12,14,0,0
91738,1,14,1,28,9,350000,12,14,0,0
91739,1,14,1,31,15,"4,00E+05",17,14,1,0
91740,1,14,2,31,9,325000,12,14,0,0
91741,1,14,2,52,9,275000,10,14,0,0
91742,1,14,2,47,7,70000,6,14,0,0
91743,1,14,2,29,13,350000,15,14,0,0
91744,1,14,2,30,7,168333,8,14,0,0
91745,1,14,2,41,7,160000,8,14,0,0
91746,1,14,1,22,9,"2,00E+05",10,14,0,0
91747,1,14,1,51,9,1170000,11,14,0,1
91748,1,14,2,63,7,16667,8,14,0,0
91749,1,14,1,73,7,470000,8,14,0,0
91750,1,14,1,58,15,1500000,17,14,1,1
91751,1,14,1,62,9,276000,12,14,0,0
91752,1,14,1,64,6,306000,4,14,0,0
91753,1,14,2,50,7,66667,1,14,0,0
91754,1,14,1,82,6,8333,4,14,0,0
91755,2,14,1,26,11,240000,12,14,0,0
91756,1,14,2,83,8,41667,8,14,0,0
91757,1,14,2,17,9,311167,10,14,0,0
91758,1,14,2,33,13,260811,15,14,0,0
91759,1,14,2,45,9,276000,12,14,0,0
91760,1,14,1,46,12,"3,00E+05",14,14,0,0
91761,1,14,1,51,1,290000,0,14,0,0
91762,1,14,2,40,13,686334,15,14,0,1
91763,1,14,1,49,7,"3,00E+05",1,14,0,0
91764,1,14,1,44,1,506000,0,14,0,0
91765,1,14,1,53,7,270000,3,14,0,0
91766,1,14,2,22,7,270000,6,14,0,0
91767,1,14,1,55,7,397500,2,14,0,0
91768,1,14,2,52,7,150000,3,14,0,0
91769,1,14,1,24,15,270000,16,14,1,0
91770,1,14,1,19,7,38333,6,14,0,0
91771,1,14,2,19,9,"1,00E+05",11,14,0,0
91772,1,14,1,44,15,1504167,16,14,1,1
91773,1,14,2,42,11,"8,00E+05",12,14,0,1
91774,1,14,2,39,7,120000,8,14,0,0
91775,1,14,1,52,7,"2,00E+05",8,14,0,0
91776,1,14,2,60,14,708333,15,14,0,1
91777,1,14,1,73,8,270000,8,14,0,0
91778,1,14,2,28,14,246167,16,14,0,0
91779,1,14,2,41,9,351000,12,14,0,0
91780,1,14,1,55,7,"2,00E+05",8,14,0,0
91781,1,14,1,50,7,488333,5,14,0,0
91782,1,14,1,40,9,341000,12,14,0,0
91783,1,14,1,62,9,30000,12,14,0,0
91784,1,14,1,42,7,40000,8,14,0,0
91785,1,14,1,39,9,40000,12,14,0,0
91786,1,14,2,86,6,41667,2,14,0,0
91787,1,14,1,53,13,150000,15,14,0,0
91788,1,14,1,55,7,627833,8,14,0,1
91789,1,14,1,23,14,380000,17,14,0,0
91790,1,14,2,40,7,90000,8,14,0,0
91791,1,14,2,44,7,251667,7,14,0,0
91792,3,14,1,70,6,70000,3,14,0,0
91793,3,14,1,37,13,1150000,15,14,0,1
91794,1,14,1,56,7,240000,5,14,0,0
91795,1,14,2,65,6,10000,6,14,0,0
91796,1,14,1,43,9,668334,10,14,0,1
91797,1,14,1,59,9,697000,12,14,0,1
91798,1,14,2,55,11,317000,12,14,0,0
91799,1,14,1,84,6,16667,3,14,0,0
91800,1,14,2,47,9,183333,10,14,0,0
91801,1,14,1,45,9,191667,11,14,0,0
91802,1,14,2,60,6,10000,4,14,0,0
91803,1,14,1,34,11,314333,12,14,0,0
91804,1,14,1,60,16,344333,18,14,1,0
91805,1,14,2,64,6,8333,4,14,0,0
91806,1,14,1,58,7,278333,4,14,0,0
91807,1,14,1,36,9,278333,12,14,0,0
91808,1,14,1,35,11,1078333,12,14,0,1
91809,1,14,2,36,9,280167,12,14,0,0
91810,1,14,1,65,13,1500000,14,14,0,1
91811,1,14,2,65,13,"4,00E+05",15,14,0,0
91812,1,14,2,78,1,10000,0,14,0,0
91813,1,14,1,55,7,276000,8,14,0,0
91814,1,14,1,47,7,301667,8,14,0,0
91815,1,14,1,52,7,450000,5,14,0,0
91816,1,14,2,50,7,4167,4,14,0,0
91817,1,14,1,71,9,270000,12,14,0,0
91818,1,14,2,69,15,"5,00E+05",17,14,1,0
91819,1,14,2,66,9,150000,12,14,0,0
91820,1,14,1,49,9,484167,11,14,0,0
91821,1,14,1,77,8,150000,8,14,0,0
91822,1,14,1,49,9,"1,00E+06",12,14,0,1
91823,1,14,2,33,9,"2,00E+05",9,14,0,0
91824,1,14,1,48,9,180000,12,14,0,0
91825,1,14,1,38,9,210000,12,14,0,0
91826,1,14,2,37,9,108333,12,14,0,0
91827,1,14,2,24,11,"2,00E+05",12,14,0,0
91828,1,14,2,36,9,"2,00E+05",12,14,0,0
91829,1,14,1,57,15,904167,16,14,1,1
91830,1,14,1,47,15,705000,17,14,1,1
91831,1,14,2,51,11,604167,12,14,0,1
91832,1,14,1,45,9,665000,12,14,0,1
91833,1,14,1,26,15,660000,17,14,1,1
91834,1,14,1,51,11,"4,00E+05",12,14,0,0
91835,1,14,2,29,15,805000,16,14,1,1
91836,1,14,2,57,9,150000,12,14,0,0
91837,1,14,2,47,7,270000,6,14,0,0
91838,1,14,1,41,9,270000,12,14,0,0
91839,1,14,2,47,7,270000,8,14,0,0
91840,1,14,1,24,9,270000,11,14,0,0
91841,1,14,1,60,7,60000,6,14,0,0
91842,1,14,2,59,7,30000,5,14,0,0
91843,1,14,1,40,9,"3,00E+05",9,14,0,0
91844,1,14,1,92,7,"3,00E+05",7,14,0,0
91845,1,14,2,37,9,150000,12,14,0,0
91846,1,14,1,36,9,270000,11,14,0,0
91847,1,14,1,61,8,"1,00E+05",8,14,0,0
91848,1,14,2,44,11,272000,12,14,0,0
91849,1,14,2,39,15,"4,00E+05",17,14,1,0
91850,1,14,1,48,11,404000,12,14,0,0
91851,1,14,2,56,11,275000,12,14,0,0
91852,1,14,1,38,15,704167,17,14,1,1
91853,1,14,1,61,8,"6,00E+05",12,14,0,1
91854,1,14,1,26,9,504615,12,14,0,0
91855,1,14,2,37,9,270000,12,14,0,0
91856,1,14,1,42,7,280000,7,14,0,0
91857,1,14,1,46,9,"4,00E+05",12,14,0,0
91858,1,14,2,58,9,255000,12,14,0,0
91859,1,14,1,46,15,"7,00E+05",16,14,1,1
91860,1,14,2,70,13,"1,00E+05",15,14,0,0
91861,1,14,2,75,8,60000,8,14,0,0
91862,1,14,1,69,8,"6,00E+05",12,14,0,1
91863,1,14,1,43,13,"4,00E+05",15,14,0,0
91864,1,14,1,59,9,382064,12,14,0,0
91865,1,14,2,42,9,282917,12,14,0,0
91866,1,14,2,58,13,"7,00E+05",14,14,0,1
91867,1,14,1,52,9,60000,9,14,0,0
91868,1,14,1,49,7,60000,5,14,0,0
91869,1,14,1,64,8,240000,12,14,0,0
91870,1,14,1,39,15,450000,16,14,1,0
91871,1,14,2,36,15,"5,00E+05",16,14,1,0
91872,1,14,2,56,9,130000,12,14,0,0
91873,1,14,2,50,9,250000,12,14,0,0
91874,1,14,1,57,15,824212,17,14,1,1
91875,1,14,2,60,15,750000,17,14,1,1
91876,1,14,2,70,7,"8,00E+05",6,14,0,1
91877,1,14,1,27,15,450000,17,14,1,0
91878,1,14,2,53,11,779386,12,14,0,1
91879,1,14,2,77,10,157333,10,14,0,0
91880,1,14,1,48,15,2012121,16,14,1,1
91881,1,14,1,35,15,"8,00E+05",17,14,1,1
91882,1,14,1,46,15,1030000,17,14,1,1
91883,1,14,2,32,13,150000,15,14,0,0
91884,1,14,1,43,13,"2,00E+05",15,14,0,0
91885,1,14,2,33,13,"7,00E+05",15,14,0,1
91886,1,14,1,29,15,704167,16,14,1,1
91887,1,14,2,59,9,"2,00E+05",12,14,0,0
91888,1,14,1,35,9,273333,12,14,0,0
91889,1,14,1,43,13,653496,14,14,0,1
91890,1,14,1,54,11,150000,12,14,0,0
91891,1,14,1,53,9,250000,12,14,0,0
91892,1,14,2,65,9,"5,00E+05",12,14,0,0
91893,1,14,1,63,9,350000,12,14,0,0
91894,1,14,1,63,6,270000,3,14,0,0
91895,1,14,1,59,7,115000,6,14,0,0
91896,1,14,1,24,9,"3,00E+05",12,14,0,0
91897,1,14,2,82,1,18333,0,14,0,0
91898,1,14,1,24,9,410000,12,14,0,0
91899,1,14,1,28,14,350000,16,14,0,0
91900,1,14,2,22,13,"3,00E+05",15,14,0,0
91901,1,14,2,30,11,95000,12,14,0,0
91902,1,14,2,23,9,120000,12,14,0,0
91903,1,14,1,57,9,"3,00E+05",12,14,0,0
91904,1,14,2,63,9,283333,9,14,0,0
91905,1,14,1,23,9,270000,12,14,0,0
91906,1,14,1,45,9,"3,00E+05",12,14,0,0
91907,1,14,1,35,11,"7,00E+05",12,14,0,1
91908,1,14,2,28,9,70000,12,14,0,0
91909,1,14,1,27,13,450000,15,14,0,0
91910,1,14,2,34,15,"8,00E+05",17,14,1,1
91911,1,14,1,44,7,292500,3,14,0,0
91912,1,14,1,53,7,298333,8,14,0,0
91913,1,14,1,45,9,554167,12,14,0,1
91914,1,14,2,45,15,752417,17,14,1,1
91915,1,14,1,38,9,319167,12,14,0,0
91916,1,14,2,38,15,240000,16,14,1,0
91917,1,14,1,36,9,"1,00E+05",12,14,0,0
91918,1,14,1,51,7,60000,6,14,0,0
91919,1,14,2,49,7,270000,6,14,0,0
91920,1,14,1,28,11,486000,12,14,0,0
91921,1,14,1,59,7,80000,6,14,0,0
91922,1,14,2,28,11,270000,12,14,0,0
91923,1,14,1,22,11,250000,12,14,0,0
91924,1,14,1,74,2,16667,0,14,0,0
91925,1,14,1,32,11,165000,12,14,0,0
91926,1,14,1,52,7,263333,8,14,0,0
91927,1,14,1,49,9,1100000,12,14,0,1
91928,1,14,1,57,7,403333,8,14,0,0
91929,1,14,2,47,7,405000,5,14,0,0
91930,1,14,1,69,7,5417,7,14,0,0
91931,1,14,2,78,1,10000,0,14,0,0
91932,1,14,2,54,11,"3,00E+05",12,14,0,0
91933,1,14,1,22,11,340000,12,14,0,0
91934,1,14,1,54,7,250833,7,14,0,0
91935,1,14,2,53,7,230000,7,14,0,0
91936,1,14,1,62,9,402500,12,14,0,0
91937,1,14,1,60,1,"3,00E+05",0,14,0,0
91938,1,14,1,30,9,230000,11,14,0,0
91939,1,14,1,67,7,16667,4,14,0,0
91940,1,14,1,62,7,210000,8,14,0,0
91941,1,14,2,54,9,"3,00E+05",12,14,0,0
91942,1,14,1,35,9,150000,12,14,0,0
91943,1,14,2,53,7,303333,6,14,0,0
91944,1,14,1,84,8,25000,8,14,0,0
91945,1,14,2,62,6,1667,3,14,0,0
91946,1,14,1,52,9,270000,11,14,0,0
91947,1,14,1,78,1,10000,0,14,0,0
91948,1,14,2,59,1,10000,0,14,0,0
91949,1,14,1,65,7,195000,8,14,0,0
91950,1,14,2,63,6,"2,00E+05",4,14,0,0
91951,1,14,1,62,8,"3,00E+05",12,14,0,0
91952,1,14,1,63,8,150000,9,14,0,0
91953,1,14,2,29,12,190000,13,14,0,0
91954,1,14,1,47,9,402500,10,14,0,0
91955,1,14,1,66,13,"1,00E+06",15,14,0,1
91956,1,14,2,36,15,610941,17,14,1,1
91957,1,14,1,56,9,"4,00E+05",12,14,0,0
91958,1,14,1,77,6,1667,2,14,0,0
91959,1,14,1,45,7,"1,00E+05",5,14,0,0
91960,1,14,2,21,11,115000,12,14,0,0
91961,1,14,1,31,13,282500,15,14,0,0
91962,1,14,1,67,6,260000,2,14,0,0
91963,1,14,1,32,14,550000,18,14,0,1
91964,1,14,1,63,6,180000,6,14,0,0
91965,1,14,2,56,9,25000,12,14,0,0
91966,1,14,1,25,14,280000,14,14,0,0
91967,1,14,1,64,6,150000,6,14,0,0
91968,1,14,2,65,6,1667,5,14,0,0
91969,1,14,1,64,6,277000,6,14,0,0
91970,1,14,2,48,7,289500,5,14,0,0
91971,1,14,1,43,9,327500,12,14,0,0
91972,1,14,2,43,7,250000,6,14,0,0
91973,1,14,2,54,7,275000,8,14,0,0
91974,1,14,2,28,13,304167,15,14,0,0
91975,1,14,1,29,13,350000,15,14,0,0
91976,1,14,1,35,9,376667,12,14,0,0
91977,1,14,1,56,7,250000,8,14,0,0
91978,1,14,2,43,9,3333,12,14,0,0
91979,1,14,1,60,7,310000,8,14,0,0
91980,1,14,1,57,7,279917,6,14,0,0
91981,1,14,1,58,7,277000,5,14,0,0
91982,1,14,1,46,7,308333,4,14,0,0
91983,1,14,1,52,9,135000,12,14,0,0
91984,1,14,2,43,9,"1,00E+05",12,14,0,0
91985,1,14,1,55,9,315333,12,14,0,0
91986,1,14,1,69,6,2500,6,14,0,0
91987,1,14,1,25,11,"3,00E+05",12,14,0,0
91988,1,14,2,48,9,209167,12,14,0,0
91989,1,14,2,22,13,"4,00E+05",15,14,0,0
91990,1,14,1,43,7,350000,7,14,0,0
91991,1,14,1,57,9,277000,12,14,0,0
91992,1,14,1,55,9,"3,00E+05",12,14,0,0
91993,1,14,1,74,8,6667,12,14,0,0
91994,1,14,2,38,15,"3,00E+05",17,14,1,0
91995,1,14,1,32,11,270000,10,14,0,0
91996,1,14,1,56,7,248333,8,14,0,0
91997,1,14,1,44,7,"3,00E+05",8,14,0,0
91998,1,14,1,56,7,555000,8,14,0,1
91999,1,14,1,34,9,684167,11,14,0,1
92000,1,14,2,28,7,230000,8,14,0,0
92001,1,14,1,66,8,30000,7,14,0,0
92002,1,14,2,59,9,265385,12,14,0,0
92003,1,14,2,58,1,15000,0,14,0,0
92004,1,14,2,67,7,133000,6,14,0,0
92005,1,14,1,21,12,160000,13,14,0,0
92006,1,14,1,52,7,281667,8,14,0,0
92007,1,14,2,21,9,115850,12,14,0,0
92008,1,14,2,68,7,246667,4,14,0,0
92009,1,14,2,38,9,246667,12,14,0,0
92010,1,14,1,64,7,303334,7,14,0,0
92011,1,14,1,26,7,10000,8,14,0,0
92012,1,14,1,42,11,520000,13,14,0,1
92013,1,14,2,40,9,180000,12,14,0,0
92014,1,14,1,45,9,274167,12,14,0,0
92015,1,14,2,44,9,124167,12,14,0,0
92016,1,14,1,56,7,446573,8,14,0,0
92017,1,14,1,43,7,356667,7,14,0,0
92018,1,14,2,54,7,180000,7,14,0,0
92019,1,14,1,38,7,"3,00E+05",7,14,0,0
92020,1,14,2,46,7,540000,3,14,0,1
92021,1,14,2,28,15,802083,17,14,1,1
92022,1,14,1,33,15,"7,00E+05",17,14,1,1
92023,1,14,2,38,15,235417,17,14,1,0
92024,1,14,1,58,7,22000,7,14,0,0
92025,1,14,1,54,9,"3,00E+05",10,14,0,0
92026,1,14,1,56,7,297917,8,14,0,0
92027,1,14,1,54,9,2304167,9,14,0,1
92028,1,14,1,54,9,197500,9,14,0,0
92029,1,14,1,48,7,263333,8,14,0,0
92030,1,14,1,60,7,211666,4,14,0,0
92031,1,14,2,45,9,"3,00E+05",12,14,0,0
92032,1,14,1,58,7,3333,8,14,0,0
92033,1,14,2,78,7,4167,4,14,0,0
92034,1,14,2,32,9,150000,10,14,0,0
92035,1,14,1,57,9,248750,12,14,0,0
92036,1,14,1,41,9,216667,10,14,0,0
92037,1,14,1,40,7,355000,8,14,0,0
92038,1,14,1,21,9,"3,00E+05",12,14,0,0
92039,1,14,1,59,7,255000,8,14,0,0
92040,1,14,1,43,7,397500,8,14,0,0
92041,1,14,2,77,7,41667,6,14,0,0
92042,1,14,2,37,9,316667,9,14,0,0
92043,1,14,1,47,15,768333,17,14,1,1
92044,1,14,1,87,1,7500,0,14,0,0
92045,1,14,2,64,7,10000,4,14,0,0
92046,1,14,1,38,9,"1,00E+05",12,14,0,0
92047,1,14,1,82,7,8333,2,14,0,0
92048,1,14,1,48,7,381667,8,14,0,0
92049,1,14,1,48,7,"4,00E+05",8,14,0,0
92050,1,14,1,29,9,"3,00E+05",12,14,0,0
92051,1,14,1,84,6,50000,2,14,0,0
92052,1,14,1,54,7,270833,6,14,0,0
92053,1,14,2,41,7,"1,00E+05",6,14,0,0
92054,1,14,1,37,9,350000,11,14,0,0
92055,1,14,1,35,9,232973,12,14,0,0
92056,1,14,2,31,9,"3,00E+05",12,14,0,0
92057,1,14,2,57,9,141667,12,14,0,0
92058,1,14,1,41,11,270000,9,14,0,0
92059,1,14,1,79,1,1000,0,14,0,0
92060,1,14,1,38,7,350000,8,14,0,0
92061,1,14,1,50,7,270000,4,14,0,0
92062,1,14,1,25,9,270000,10,14,0,0
92063,1,14,1,53,7,526667,6,14,0,1
92064,1,14,1,25,9,521667,12,14,0,1
92065,1,14,2,29,9,293750,12,14,0,0
92066,1,14,1,24,9,270000,12,14,0,0
92067,1,14,1,52,7,270000,4,14,0,0
92068,1,14,1,32,14,"3,00E+05",15,14,0,0
92069,1,14,1,22,9,"3,00E+05",12,14,0,0
92070,1,14,1,48,7,"3,00E+05",4,14,0,0
92071,1,14,2,53,7,110000,4,14,0,0
92072,1,14,1,38,7,260000,6,14,0,0
92073,1,14,2,54,7,150000,6,14,0,0
92074,1,14,1,20,9,280000,12,14,0,0
92075,1,14,1,27,9,284167,10,14,0,0
92076,1,14,2,24,11,294167,12,14,0,0
92077,1,14,2,39,7,215000,7,14,0,0
92078,1,14,1,23,11,395833,12,14,0,0
92079,1,14,1,60,8,209167,7,14,0,0
92080,1,14,2,26,15,490000,17,14,1,0
92081,1,14,1,26,9,270099,10,14,0,0
92082,1,14,1,68,9,290000,12,14,0,0
92083,1,14,2,51,1,290000,0,14,0,0
92084,1,14,1,48,7,452917,8,14,0,0
92085,1,14,1,50,7,270000,4,14,0,0
92086,1,14,1,49,7,"4,00E+05",5,14,0,0
92087,1,14,1,51,7,277000,7,14,0,0
92088,1,14,2,42,9,120000,9,14,0,0
92089,1,14,1,25,9,307000,12,14,0,0
92090,1,14,1,51,7,350000,6,14,0,0
92091,1,14,1,30,9,450000,11,14,0,0
92092,1,14,1,38,7,"3,00E+05",8,14,0,0
92093,1,14,1,64,6,110000,4,14,0,0
92094,1,14,1,75,7,10000,3,14,0,0
92095,1,14,1,37,7,250000,6,14,0,0
92096,1,14,1,62,15,"2,00E+05",17,14,1,0
92097,1,14,2,60,15,210000,17,14,1,0
92098,1,14,2,61,1,70000,0,14,0,0
92099,1,14,1,43,7,"3,00E+05",7,14,0,0
92100,1,14,1,44,7,325000,8,14,0,0
92101,1,14,1,38,7,"3,00E+05",8,14,0,0
92102,1,14,1,58,1,"3,00E+05",0,14,0,0
92103,1,14,2,44,9,150000,12,14,0,0
92104,1,14,2,84,6,1667,1,14,0,0
92105,1,14,2,41,9,60000,12,14,0,0
92106,1,14,1,66,7,58333,6,14,0,0
92107,1,14,2,30,9,"4,00E+05",12,14,0,0
92108,1,14,1,31,9,"4,00E+05",12,14,0,0
92109,1,14,1,25,12,328000,14,14,0,0
92110,1,14,1,62,7,250000,6,14,0,0
92111,1,14,2,54,15,720833,17,14,1,1
92112,1,14,2,44,13,214667,14,14,0,0
92113,1,14,1,48,11,304167,13,14,0,0
92114,1,14,2,24,14,180000,16,14,0,0
92115,1,14,1,28,12,"4,00E+05",14,14,0,0
92116,1,14,2,51,7,40000,6,14,0,0
92117,1,14,2,43,7,216000,1,14,0,0
92118,1,14,1,23,9,230000,12,14,0,0
92119,1,14,1,52,7,289766,8,14,0,0
92120,1,14,2,25,13,208333,15,14,0,0
92121,1,14,2,53,7,55000,8,14,0,0
92122,1,14,1,64,11,"2,00E+05",12,14,0,0
92123,1,14,1,36,15,966667,17,14,1,1
92124,1,14,2,34,15,1326408,17,14,1,1
92125,1,14,1,36,15,1800000,17,14,1,1
92126,1,14,2,36,15,980000,16,14,1,1
92127,1,14,1,57,15,1200000,17,14,1,1
92128,1,14,2,50,14,"6,00E+05",15,14,0,1
92129,1,14,1,66,9,80000,12,14,0,0
92130,1,14,1,50,13,270000,15,14,0,0
92131,1,14,2,43,13,270000,15,14,0,0
92132,1,14,2,50,9,275000,12,14,0,0
92133,1,14,2,30,13,276276,15,14,0,0
92134,1,14,2,59,9,80000,12,14,0,0
92135,1,14,2,35,15,475000,16,14,1,0
92136,1,14,1,39,9,216000,12,14,0,0
92137,1,14,1,38,13,216000,15,14,0,0
92138,1,14,1,28,12,360000,15,14,0,0
92139,1,14,1,29,7,216000,8,14,0,0
92140,1,14,1,61,9,375768,12,14,0,0
92141,1,14,2,49,9,20000,12,14,0,0
92142,1,14,1,72,9,60000,10,14,0,0
92143,1,14,2,74,8,60000,12,14,0,0
92144,1,14,2,50,9,305000,12,14,0,0
92145,1,14,1,53,9,40000,12,14,0,0
92146,1,14,1,44,13,601500,14,14,0,1
92147,1,14,1,54,15,1210000,19,14,1,1
92148,1,14,1,63,9,833,12,14,0,0
92149,1,14,1,23,14,150000,17,14,0,0
92150,1,14,1,71,6,833,1,14,0,0
92151,1,14,1,36,11,567917,12,14,0,1
92152,1,14,2,49,9,450000,12,14,0,0
92153,1,14,2,65,8,"3,00E+05",8,14,0,0
92154,1,14,1,48,7,"3,00E+05",8,14,0,0
92155,1,14,1,50,7,"5,00E+05",6,14,0,0
92156,1,14,2,50,7,250000,7,14,0,0
92157,1,14,1,54,9,380000,12,14,0,0
92158,1,14,1,25,9,250000,12,14,0,0
92159,1,14,1,67,6,250000,4,14,0,0
92160,1,14,2,80,6,250000,6,14,0,0
92161,1,14,2,45,13,"5,00E+05",15,14,0,0
92162,1,14,1,42,12,614167,13,14,0,1
92163,1,14,2,32,13,"3,00E+05",15,14,0,0
92164,1,14,2,60,9,50000,10,14,0,0
92165,1,14,2,75,6,1833,3,14,0,0
92166,1,14,1,46,7,40000,5,14,0,0
92167,1,14,2,26,7,50000,8,14,0,0
92168,1,14,1,30,7,240000,6,14,0,0
92169,1,14,1,36,15,484167,16,14,1,0
92170,1,14,1,38,14,802000,16,14,0,1
92171,1,14,2,36,13,244500,15,14,0,0
92172,1,14,2,56,9,"3,00E+06",12,14,0,1
92173,1,14,1,32,15,"1,00E+06",16,14,1,1
92174,1,14,1,30,9,706367,12,14,0,1
92175,1,14,1,64,7,280000,8,14,0,0
92176,1,14,2,82,8,417,8,14,0,0
92177,1,14,2,58,9,130417,12,14,0,0
92178,1,14,2,36,13,370000,15,14,0,0
92179,1,14,2,57,9,340435,12,14,0,0
92180,1,14,2,52,11,301667,12,14,0,0
92181,1,14,1,57,7,222917,8,14,0,0
92182,1,14,1,58,7,"2,00E+06",8,14,0,1
92183,1,14,1,91,6,"2,00E+05",6,14,0,0
92184,1,14,1,50,15,"8,00E+05",17,14,1,1
92185,1,14,2,23,13,480000,14,14,0,0
92186,1,14,1,37,9,"3,00E+05",12,14,0,0
92187,1,14,1,53,9,665000,12,14,0,1
92188,1,14,2,54,15,"6,00E+05",17,14,1,1
92189,1,14,2,31,14,230000,15,14,0,0
92190,1,14,1,64,8,286667,12,14,0,0
92191,1,14,2,64,8,256667,12,14,0,0
92192,1,14,2,28,9,306667,12,14,0,0
92193,1,14,1,83,8,"1,00E+05",9,14,0,0
92194,1,14,2,77,6,"1,00E+05",6,14,0,0
92195,1,14,2,42,9,220000,10,14,0,0
92196,1,14,2,25,15,580000,17,14,1,1
92197,1,14,1,45,9,250000,12,14,0,0
92198,1,14,1,57,15,676666,16,14,1,1
92199,1,14,1,89,8,250000,10,14,0,0
92200,1,14,1,41,17,3795833,18,14,1,1
92201,1,14,2,37,14,350000,16,14,0,0
92202,1,14,1,42,9,420000,9,14,0,0
92203,1,14,2,43,15,450000,17,14,1,0
